0,0,0,0,2,2,5m,29 April 2021,5 May 2021,BTCUSDT,1,0
0,0,0,0,2.5,2,5m,29 April 2021,5 May 2021,BTCUSDT,1,0
0,0,0,0,2,1,5m,29 April 2021,5 May 2021,BTCUSDT,1,0
0,0,0,0,1.5,1,5m,29 April 2021,5 May 2021,BTCUSDT,1,0
0,0,0,0,3,2,5m,29 April 2021,5 May 2021,BTCUSDT,1,0
0,0,0,0,5,3,5m,29 April 2021,5 May 2021,BTCUSDT,1,0
0,0,0,0,4,1,5m,29 April 2021,5 May 2021,BTCUSDT,1,0
0,0,0,0,3,1,5m,29 April 2021,5 May 2021,BTCUSDT,1,0
0,0,0,0,4,2,5m,29 April 2021,5 May 2021,BTCUSDT,1,0
0,0,0,0,3.5,2,5m,29 April 2021,5 May 2021,BTCUSDT,1,0
0,0,0,0,5,1,5m,29 April 2021,5 May 2021,BTCUSDT,1,0
0,0,0,0,6,1,5m,29 April 2021,5 May 2021,BTCUSDT,1,0
0,0,0,0,5,2,5m,29 April 2021,5 May 2021,BTCUSDT,1,0
0,0,0,0,6,2,5m,29 April 2021,5 May 2021,BTCUSDT,1,0
0,0,0,0,6,3,5m,29 April 2021,5 May 2021,BTCUSDT,1,0
0,0,0,0,1,1,5m,29 April 2021,5 May 2021,BTCUSDT,1,0
0,0,0,0,1.3,1,5m,29 April 2021,5 May 2021,BTCUSDT,1,0
0,0,0,0,5,2,5m,29 April 2021,5 May 2021,BTCUSDT,1,0
0,0,0,0,2,2,5m,29 April 2021,5 May 2021,BTCUSDT,2,0
0,0,0,0,2.5,2,5m,29 April 2021,5 May 2021,BTCUSDT,2,0
0,0,0,0,2,1,5m,29 April 2021,5 May 2021,BTCUSDT,2,0
0,0,0,0,1.5,1,5m,29 April 2021,5 May 2021,BTCUSDT,2,0
0,0,0,0,3,2,5m,29 April 2021,5 May 2021,BTCUSDT,2,0
0,0,0,0,5,3,5m,29 April 2021,5 May 2021,BTCUSDT,2,0
0,0,0,0,4,1,5m,29 April 2021,5 May 2021,BTCUSDT,2,0
